,date,future,subgroup,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo
2176,2019-01-18,False,All polls,40.00951,44.12838,35.89064,55.16333,58.86282,51.46384
2177,2019-01-18,False,Voters,41.39695,44.85084,37.94306,54.51344,57.61982,51.40707
2178,2019-01-19,False,Adults,39.06089,42.77406,35.34771,55.50785,59.60451,51.41118
2179,2019-01-19,False,All polls,40.00951,44.12838,35.89064,55.16333,58.86282,51.46384
2180,2019-01-19,False,Voters,41.39695,44.85084,37.94306,54.51344,57.61982,51.40707
2181,2019-01-20,False,Adults,39.106,42.83763,35.37437,55.55056,59.65487,51.44624
2182,2019-01-20,False,All polls,40.04978,44.2016,35.89796,55.20079,58.92226,51.47931
2183,2019-01-20,False,Voters,41.42671,44.89943,37.95398,54.59335,57.76016,51.42654
2184,2019-01-21,False,Adults,39.07627,42.82129,35.33126,55.55013,59.65948,51.44077
2185,2019-01-21,False,All polls,39.97243,44.13868,35.80618,55.28178,59.01529,51.54826
2186,2019-01-21,False,Voters,41.33651,44.77224,37.90079,54.73135,57.97118,51.49152
2187,2019-01-22,False,Adults,39.42207,42.97089,35.87324,55.19516,59.09583,51.29448
2188,2019-01-22,False,All polls,40.16071,44.02472,36.29669,54.98617,58.71482,51.25752
2189,2019-01-22,False,Voters,41.42202,44.82443,38.0196,54.44519,57.88282,51.00756
2190,2019-01-23,False,Adults,38.50995,42.44344,34.57647,56.30651,61.26338,51.34965
2191,2019-01-23,False,All polls,39.52579,43.78509,35.26649,55.86371,60.31048,51.41695
2192,2019-01-23,False,Voters,41.07663,44.41062,37.74263,54.94678,58.3043,51.58926
2193,2019-01-24,False,Adults,38.58607,42.54532,34.62682,56.32202,61.2904,51.35363
2194,2019-01-24,False,All polls,39.53005,43.78925,35.27085,55.88322,60.33078,51.43567
2195,2019-01-24,False,Voters,41.03642,44.36345,37.7094,54.96578,58.33506,51.5965
2196,2019-01-25,False,Adults,38.25626,42.09746,34.41505,56.42288,61.19769,51.64807
2197,2019-01-25,False,All polls,39.2754,43.51332,35.03749,55.98466,60.30028,51.66903
2198,2019-01-25,False,Voters,40.40027,44.03774,36.7628,55.53305,59.0279,52.0382
2199,2019-01-26,False,Adults,38.25626,42.09746,34.41505,56.42288,61.19769,51.64807
2200,2019-01-26,False,All polls,39.2754,43.51332,35.03749,55.98466,60.30028,51.66903
2201,2019-01-26,False,Voters,40.40027,44.03774,36.7628,55.53305,59.0279,52.0382
2202,2019-01-27,False,Adults,38.52261,42.5306,34.51463,56.46836,61.08899,51.84774
2203,2019-01-27,False,All polls,39.42558,43.66034,35.19081,56.03046,60.25256,51.80835
2204,2019-01-27,False,Voters,40.42616,44.05666,36.79565,55.58136,59.08288,52.07985
2205,2019-01-28,False,Adults,39.04753,43.02446,35.0706,56.28809,60.84243,51.73375
2206,2019-01-28,False,All polls,39.76567,43.94951,35.58183,55.89702,60.04996,51.74408
2207,2019-01-28,False,Voters,40.9616,44.54512,37.37807,55.31767,58.80248,51.83286
2208,2019-01-29,False,Adults,39.12983,42.99443,35.26522,56.15456,60.6399,51.66923
2209,2019-01-29,False,All polls,39.78958,43.87445,35.70471,55.77966,59.82325,51.73607
2210,2019-01-29,False,Voters,40.87305,44.56903,37.17707,55.13858,58.4991,51.77806
2211,2019-01-30,False,Adults,38.8746,42.69644,35.05275,56.21391,60.66761,51.7602
2212,2019-01-30,False,All polls,39.51259,43.58683,35.43836,55.92022,59.95745,51.88299
2213,2019-01-30,False,Voters,40.77748,44.43488,37.12009,55.21791,58.58172,51.85409
2214,2019-01-31,False,Adults,38.8746,42.69644,35.05275,56.21391,60.66761,51.7602
2215,2019-01-31,False,All polls,39.50443,43.59837,35.41048,55.90749,59.92572,51.88926
2216,2019-01-31,False,Voters,40.76448,44.42694,37.10202,55.20304,58.54244,51.86365
2217,2019-02-01,False,Adults,38.92126,42.73114,35.11139,56.18649,60.65879,51.71418
2218,2019-02-01,False,All polls,39.50685,43.6105,35.40319,55.9334,59.96553,51.90127
2219,2019-02-01,False,Voters,40.72831,44.40322,37.0534,55.30827,58.66257,51.95397
2220,2019-02-02,False,Adults,38.97214,42.81151,35.13277,56.17984,60.68752,51.67216
2221,2019-02-02,False,All polls,39.5565,43.67432,35.43868,55.92448,59.98165,51.8673
2222,2019-02-02,False,Voters,40.76747,44.46651,37.06842,55.30098,58.66619,51.93577
2223,2019-02-03,False,Adults,38.89598,42.76964,35.02231,56.25002,60.79262,51.70742
2224,2019-02-03,False,All polls,39.53487,43.6837,35.38604,55.9651,60.05373,51.87647
2225,2019-02-03,False,Voters,40.7788,44.50665,37.05096,55.35003,58.76129,51.93878
2226,2019-02-04,False,Adults,39.28359,42.94529,35.62189,55.83174,60.09927,51.56421
2227,2019-02-04,False,All polls,39.78125,43.85979,35.7027,55.73052,59.6144,51.84664
2228,2019-02-04,False,Voters,41.01645,44.64754,37.38536,55.08982,58.37132,51.80831
2229,2019-02-05,False,Adults,39.29878,42.86958,35.72797,55.76375,59.98305,51.54445
2230,2019-02-05,False,All polls,39.93347,44.14876,35.71819,55.55317,59.51197,51.59438
2231,2019-02-05,False,Voters,41.49454,45.30361,37.68546,54.59675,57.97849,51.21502
2232,2019-02-06,False,Adults,39.17336,42.73155,35.61517,55.76817,60.01005,51.52628
2233,2019-02-06,False,All polls,39.96864,44.35031,35.58698,55.41613,59.42772,51.40454
2234,2019-02-06,False,Voters,41.62054,45.5456,37.69547,54.38211,57.80077,50.96345
2235,2019-02-07,False,Adults,39.245,42.82873,35.66126,55.73035,60.01988,51.44082
2236,2019-02-07,False,All polls,40.06154,44.58393,35.53915,55.33101,59.4453,51.21672
2237,2019-02-07,False,Voters,41.76154,45.84394,37.67914,54.25367,57.81762,50.68972
2238,2019-02-08,False,Adults,39.29391,42.89725,35.69057,55.66657,60.04242,51.29073
2239,2019-02-08,False,All polls,40.2227,45.00706,35.43834,55.14678,59.40456,50.88899
2240,2019-02-08,False,Voters,41.98431,46.30135,37.66727,54.07937,57.80133,50.35741
2241,2019-02-09,False,Adults,39.29391,42.89725,35.69057,55.66657,60.04242,51.29073
2242,2019-02-09,False,All polls,40.2227,45.00706,35.43834,55.14678,59.40456,50.88899
2243,2019-02-09,False,Voters,41.98431,46.30135,37.66727,54.07937,57.80133,50.35741
2244,2019-02-10,False,Adults,39.30507,42.91326,35.69688,55.64968,60.08082,51.21855
2245,2019-02-10,False,All polls,40.22179,45.03576,35.40783,55.14785,59.45002,50.84567
2246,2019-02-10,False,Voters,42.04487,46.40926,37.68048,54.05088,57.80891,50.29285
2247,2019-02-11,False,Adults,39.3547,42.99496,35.71443,55.72991,60.1794,51.28043
2248,2019-02-11,False,All polls,40.36388,45.5598,35.16795,55.08048,59.64238,50.51858
2249,2019-02-11,False,Voters,42.14777,46.87799,37.41756,53.9542,58.08735,49.82106
2250,2019-02-12,False,Adults,39.2173,42.79818,35.63642,55.90938,60.32192,51.49683
2251,2019-02-12,False,All polls,40.46846,45.60881,35.32811,54.94781,59.49847,50.39716
2252,2019-02-12,False,Voters,42.27277,46.84354,37.70199,53.68688,57.84,49.53377
2253,2019-02-13,False,Adults,39.78507,43.65162,35.91852,55.22072,59.7451,50.69634
2254,2019-02-13,False,All polls,41.47137,46.60106,36.34167,54.1261,58.58344,49.66877
2255,2019-02-13,False,Voters,42.83984,47.52127,38.15841,53.41368,57.6349,49.19247
2256,2019-02-14,False,Adults,39.94764,43.81956,36.07572,55.07407,59.62433,50.52381
2257,2019-02-14,False,All polls,41.50784,46.63584,36.37984,54.09067,58.63355,49.54778
2258,2019-02-14,False,Voters,42.84945,47.59914,38.09976,53.41948,57.74429,49.09467
2259,2019-02-15,False,Adults,40.04198,43.96783,36.11614,55.03495,59.63465,50.43524
2260,2019-02-15,False,All polls,41.65232,46.78399,36.52064,53.96961,58.49956,49.43966
2261,2019-02-15,False,Voters,42.90593,47.61831,38.19355,53.40847,57.73329,49.08366
2262,2019-02-16,False,Adults,40.04198,43.96783,36.11614,55.03495,59.63465,50.43524
2263,2019-02-16,False,All polls,41.77002,46.69679,36.84324,53.74489,58.20173,49.28805
2264,2019-02-16,False,Voters,42.95282,47.47875,38.42688,53.17573,57.44268,48.90878
2265,2019-02-17,False,Adults,40.15818,44.18658,36.12978,54.96553,59.65983,50.27122
2266,2019-02-17,False,All polls,41.84582,46.77102,36.92063,53.70815,58.18656,49.22974
2267,2019-02-17,False,Voters,42.96331,47.48746,38.43917,53.19065,57.46272,48.91859
2268,2019-02-18,False,Adults,40.14311,44.14781,36.1384,55.0954,59.7449,50.4459
2269,2019-02-18,False,All polls,41.84088,46.76138,36.92039,53.80352,58.26847,49.33858
2270,2019-02-18,False,Voters,42.97749,47.48946,38.46552,53.24595,57.52284,48.96906
2271,2019-02-19,False,Adults,40.58351,44.29226,36.87475,54.61047,58.83304,50.38791
2272,2019-02-19,False,All polls,41.94509,46.53081,37.35938,53.63932,57.82153,49.45712
2273,2019-02-19,False,Voters,42.7675,46.94117,38.59382,53.16241,57.10712,49.2177
2274,2019-02-20,False,Adults,40.6429,44.35399,36.93182,54.50671,58.9591,50.05433
2275,2019-02-20,False,All polls,42.02028,46.63506,37.40551,53.55484,57.7702,49.33947
2276,2019-02-20,False,Voters,42.88668,47.08022,38.69315,53.05883,56.92828,49.18938
2277,2019-02-21,False,Adults,41.33581,45.09078,37.58084,53.97561,58.18078,49.77044
2278,2019-02-21,False,All polls,42.45333,46.86513,38.04152,53.22052,57.24958,49.19147
2279,2019-02-21,False,Voters,42.85559,46.96392,38.74726,53.03147,56.84643,49.21651
2280,2019-02-22,False,Adults,41.27164,45.06116,37.48212,53.98615,58.24461,49.7277
2281,2019-02-22,False,All polls,42.69892,47.13097,38.26688,52.97799,56.94017,49.01582
2282,2019-02-22,False,Voters,43.25957,47.30517,39.21397,52.71745,56.45615,48.97875
2283,2019-02-23,False,Adults,41.27164,45.06116,37.48212,53.98615,58.24461,49.7277
2284,2019-02-23,False,All polls,42.69892,47.13097,38.26688,52.97799,56.94017,49.01582
2285,2019-02-23,False,Voters,43.25957,47.30517,39.21397,52.71745,56.45615,48.97875
2286,2019-02-24,False,Adults,41.29942,45.06298,37.53586,54.0314,58.24786,49.81494
2287,2019-02-24,False,All polls,42.70221,47.12024,38.28418,53.03767,56.98124,49.0941
2288,2019-02-24,False,Voters,43.2385,47.27261,39.2044,52.73145,56.46396,48.99894
2289,2019-02-25,False,Adults,41.35035,45.11391,37.58678,54.03788,58.2464,49.82936
2290,2019-02-25,False,All polls,42.62473,47.05049,38.19898,53.11497,57.12104,49.10891
2291,2019-02-25,False,Voters,43.19084,47.23103,39.15065,52.90681,56.7823,49.03131
2292,2019-02-26,False,Adults,41.06399,44.62851,37.49947,54.10258,58.07124,50.13392
2293,2019-02-26,False,All polls,42.25564,46.65627,37.855,53.35224,57.18592,49.51855
2294,2019-02-26,False,Voters,42.69373,46.71166,38.67579,53.29458,56.97535,49.6138
2295,2019-02-27,False,Adults,41.07079,44.51997,37.6216,54.09288,58.01614,50.16961
2296,2019-02-27,False,All polls,42.235,46.66444,37.80556,53.31298,57.21303,49.41292
2297,2019-02-27,False,Voters,42.75151,46.80032,38.70271,53.1054,56.8547,49.35611
2298,2019-02-28,False,Adults,41.04222,44.51361,37.57084,54.12649,58.04092,50.21206
2299,2019-02-28,False,All polls,42.27412,46.83923,37.709,53.30392,57.13451,49.47334
2300,2019-02-28,False,Voters,42.89241,47.01417,38.77064,53.02461,56.72089,49.32834
2301,2019-03-01,False,Adults,40.70159,44.38107,37.0221,54.09612,58.03713,50.15511
2302,2019-03-01,False,All polls,41.95808,46.58118,37.33497,53.24656,57.18531,49.3078
2303,2019-03-01,False,Voters,42.83979,46.88044,38.79913,52.84579,56.61888,49.07271
2304,2019-03-02,False,Adults,40.74055,44.4306,37.05051,54.06102,58.06213,50.05991
2305,2019-03-02,False,All polls,41.96023,46.56781,37.35265,53.26044,57.2205,49.30037
2306,2019-03-02,False,Voters,42.73643,46.791,38.68186,52.95174,56.75384,49.14965
2307,2019-03-03,False,Adults,41.35925,45.60594,37.11256,54.03245,57.93676,50.12815
2308,2019-03-03,False,All polls,42.26125,46.86979,37.65271,53.3456,57.22972,49.46147
2309,2019-03-03,False,Voters,42.64135,46.76059,38.5221,53.16066,57.08463,49.2367
2310,2019-03-04,False,Adults,41.45337,45.46482,37.44192,53.92007,57.8098,50.03033
2311,2019-03-04,False,All polls,42.13333,46.58368,37.68298,53.36767,57.17786,49.55749
2312,2019-03-04,False,Voters,42.55911,46.55016,38.56806,53.18879,56.99865,49.37893
2313,2019-03-05,False,Adults,41.18424,45.11259,37.2559,54.04747,57.95344,50.14149
2314,2019-03-05,False,All polls,41.49785,46.09142,36.90429,53.62849,57.38291,49.87406
2315,2019-03-05,False,Voters,41.76803,46.2589,37.27716,53.5519,57.14265,49.96114
2316,2019-03-06,False,Adults,41.66734,45.61539,37.7193,53.60081,57.73243,49.46919
2317,2019-03-06,False,All polls,41.81863,46.36314,37.27412,53.37926,57.25243,49.50609
2318,2019-03-06,False,Voters,42.23935,46.62049,37.85822,53.51493,57.04747,49.98238
2319,2019-03-07,False,Adults,41.66734,45.61539,37.7193,53.60081,57.73243,49.46919
2320,2019-03-07,False,All polls,41.93483,46.62357,37.24608,53.25356,57.17882,49.3283
2321,2019-03-07,False,Voters,42.43244,46.96846,37.89642,53.3085,56.94749,49.66952
2322,2019-03-08,False,Adults,41.28119,45.12344,37.43894,53.91053,57.97629,49.84477
2323,2019-03-08,False,All polls,41.76988,46.49873,37.04102,53.38842,57.32949,49.44734
2324,2019-03-08,False,Voters,42.54274,47.18145,37.90403,53.28022,57.0076,49.55283
2325,2019-03-09,False,Adults,41.27819,45.12032,37.43607,53.89863,57.9917,49.80556
2326,2019-03-09,False,All polls,41.76654,46.51114,37.02194,53.39281,57.35925,49.42637
2327,2019-03-09,False,Voters,42.57926,47.23836,37.92016,53.27302,57.01009,49.53595
2328,2019-03-10,False,Adults,41.27819,45.12032,37.43607,53.89863,57.9917,49.80556
2329,2019-03-10,False,All polls,41.76654,46.51114,37.02194,53.39281,57.35925,49.42637
2330,2019-03-10,False,Voters,42.57926,47.23836,37.92016,53.27302,57.01009,49.53595
2331,2019-03-11,False,Adults,41.28474,45.13234,37.43714,53.91755,58.00546,49.82964
2332,2019-03-11,False,All polls,41.73955,46.48655,36.99255,53.42962,57.37192,49.48732
2333,2019-03-11,False,Voters,42.5494,47.17051,37.92828,53.29485,57.00575,49.58394
2334,2019-03-12,False,Adults,41.39862,45.03268,37.76455,53.61236,57.44686,49.77786
2335,2019-03-12,False,All polls,41.73809,46.2402,37.23599,53.3085,57.02375,49.59325
2336,2019-03-12,False,Voters,42.51807,46.8806,38.15553,53.17521,56.63001,49.72042
2337,2019-03-13,False,Adults,41.34909,44.94093,37.75725,53.63763,57.53104,49.74423
2338,2019-03-13,False,All polls,41.71772,46.21658,37.21887,53.33713,57.05072,49.62354
2339,2019-03-13,False,Voters,42.64162,46.97662,38.30661,53.09475,56.48839,49.7011
2340,2019-03-14,False,Adults,41.15266,44.79607,37.50926,53.7949,57.892,49.69779
2341,2019-03-14,False,All polls,41.64219,46.34149,36.94289,53.44601,57.45506,49.43697
2342,2019-03-14,False,Voters,42.82355,47.403,38.24411,53.00077,56.66702,49.33453
2343,2019-03-15,False,Adults,40.90125,44.52685,37.27564,54.04138,58.01403,50.06874
2344,2019-03-15,False,All polls,41.41354,45.93795,36.88914,53.71627,57.55263,49.87992
2345,2019-03-15,False,Voters,42.68256,47.09869,38.26643,53.22584,56.77959,49.67209
2346,2019-03-16,False,Adults,40.97558,44.62127,37.32989,53.95229,58.03123,49.87334
2347,2019-03-16,False,All polls,41.46376,45.98476,36.94276,53.66322,57.56514,49.76131
2348,2019-03-16,False,Voters,42.72493,47.14546,38.3044,53.17706,56.74098,49.61314
2349,2019-03-17,False,Adults,40.92827,44.62453,37.23202,53.97402,58.06218,49.88586
2350,2019-03-17,False,All polls,41.43812,46.00794,36.86831,53.68518,57.61047,49.7599
2351,2019-03-17,False,Voters,42.72636,47.16455,38.28817,53.19128,56.76934,49.61322
2352,2019-03-18,False,Adults,41.16959,44.65012,37.68906,53.30325,57.25948,49.34702
2353,2019-03-18,False,All polls,41.58909,45.93507,37.24311,53.22648,57.09315,49.35982
2354,2019-03-18,False,Voters,42.85701,47.02598,38.68805,52.62822,56.22882,49.02761
2355,2019-03-19,False,Adults,40.83169,44.1652,37.49819,53.69938,57.67164,49.72713
2356,2019-03-19,False,All polls,41.53641,45.64451,37.42831,53.26685,57.12983,49.40386
2357,2019-03-19,False,Voters,42.55615,46.44376,38.66853,52.7708,56.45184,49.08976
2358,2019-03-20,False,Adults,40.59555,43.98304,37.20807,53.7851,58.04382,49.52637
2359,2019-03-20,False,All polls,41.41262,45.63914,37.18609,53.29142,57.40695,49.1759
2360,2019-03-20,False,Voters,42.53457,46.47065,38.59849,52.81481,56.59738,49.03224
2361,2019-03-21,False,Adults,40.88237,44.37987,37.38488,53.52068,57.73352,49.30783
2362,2019-03-21,False,All polls,41.64378,45.91653,37.37103,53.1006,57.2436,48.95761
2363,2019-03-21,False,Voters,42.63582,46.6662,38.60545,52.73285,56.5988,48.8669
2364,2019-03-22,False,Adults,40.82338,44.35822,37.28853,53.54807,57.8268,49.26935
2365,2019-03-22,False,All polls,41.88325,46.23761,37.52888,52.93613,57.18106,48.69119
2366,2019-03-22,False,Voters,42.87403,46.88726,38.86081,52.61969,56.61908,48.6203
2367,2019-03-23,False,Adults,40.82338,44.35822,37.28853,53.54807,57.8268,49.26935
2368,2019-03-23,False,All polls,41.88325,46.23761,37.52888,52.93613,57.18106,48.69119
2369,2019-03-23,False,Voters,42.87403,46.88726,38.86081,52.61969,56.61908,48.6203
2370,2019-03-24,False,Adults,40.82304,44.3563,37.28978,53.60898,57.8897,49.32827
2371,2019-03-24,False,All polls,42.14977,46.52836,37.77118,52.85468,57.03525,48.6741
2372,2019-03-24,False,Voters,43.18447,47.13619,39.23276,52.44268,56.36518,48.52018
2373,2019-03-25,False,Adults,40.82512,44.35428,37.29595,53.5863,57.9053,49.2673
2374,2019-03-25,False,All polls,42.33524,46.9082,37.76229,52.77617,56.9148,48.63754
2375,2019-03-25,False,Voters,43.39223,47.48465,39.29982,52.39909,56.27223,48.52596
2376,2019-03-26,False,Adults,41.01191,44.32568,37.69814,53.49006,57.65585,49.32426
2377,2019-03-26,False,All polls,41.90366,46.34944,37.45788,53.24884,57.26503,49.23266
2378,2019-03-26,False,Voters,42.41875,46.71054,38.12697,53.18531,56.9158,49.45482
2379,2019-03-27,False,Adults,40.99378,44.23915,37.74841,52.83921,57.23561,48.4428
2380,2019-03-27,False,All polls,41.88999,46.35135,37.42862,52.84111,56.9555,48.72673
2381,2019-03-27,False,Voters,42.65763,47.01158,38.30369,52.95763,56.70375,49.21151
2382,2019-03-28,False,Adults,40.98962,44.2039,37.77534,52.74918,57.05128,48.44709
2383,2019-03-28,False,All polls,41.88137,46.42059,37.34216,52.78539,56.89667,48.67412
2384,2019-03-28,False,Voters,42.69593,47.14051,38.25135,52.95423,56.78532,49.12314
2385,2019-03-29,False,Adults,41.17068,44.34992,37.99144,52.6919,56.90742,48.47638
2386,2019-03-29,False,All polls,41.94569,46.43383,37.45755,52.789,56.83063,48.74737
2387,2019-03-29,False,Voters,43.04285,47.35696,38.72873,52.62777,56.46279,48.79275
2388,2019-03-30,False,Adults,41.17068,44.34992,37.99144,52.6919,56.90742,48.47638
2389,2019-03-30,False,All polls,41.94569,46.43383,37.45755,52.789,56.83063,48.74737
2390,2019-03-30,False,Voters,43.04285,47.35696,38.72873,52.62777,56.46279,48.79275
2391,2019-03-31,False,Adults,41.54586,44.83995,38.25177,52.78931,56.92337,48.65525
2392,2019-03-31,False,All polls,42.13171,46.55265,37.71076,52.86796,56.8753,48.86062
2393,2019-03-31,False,Voters,43.12605,47.46178,38.79031,52.59381,56.45333,48.73429
2394,2019-04-01,False,Adults,41.54586,44.83995,38.25177,52.78931,56.92337,48.65525
2395,2019-04-01,False,All polls,42.13772,46.63442,37.64101,52.79312,56.76493,48.82131
2396,2019-04-01,False,Voters,43.14048,47.55122,38.72975,52.45205,56.26913,48.63498
2397,2019-04-02,False,Adults,41.35085,44.56495,38.13675,52.91891,56.92237,48.91545
2398,2019-04-02,False,All polls,41.92193,46.21236,37.6315,52.84185,56.67245,49.01126
2399,2019-04-02,False,Voters,43.02574,47.15525,38.89622,52.37064,55.98099,48.7603
2400,2019-04-03,False,Adults,41.46787,44.67461,38.26113,52.86533,56.8691,48.86156
2401,2019-04-03,False,All polls,42.15228,46.55846,37.7461,52.60874,56.50519,48.71228
2402,2019-04-03,False,Voters,43.22319,47.46272,38.98366,52.16893,55.86912,48.46875
2403,2019-04-04,False,Adults,41.50174,44.73137,38.27211,52.8595,56.89867,48.82032
2404,2019-04-04,False,All polls,42.1402,46.53493,37.74547,52.62456,56.53539,48.71373
2405,2019-04-04,False,Voters,43.20959,47.41337,39.00581,52.20429,55.90906,48.49952
2406,2019-04-05,False,Adults,41.44179,44.72816,38.15541,53.02666,57.08072,48.97261
2407,2019-04-05,False,All polls,42.23625,46.85466,37.61783,52.60412,56.65766,48.55058
2408,2019-04-05,False,Voters,43.29223,47.72552,38.85894,52.11568,56.03508,48.19629
2409,2019-04-06,False,Adults,41.36978,44.68902,38.05054,53.1011,57.13974,49.06247
2410,2019-04-06,False,All polls,42.17388,46.82802,37.51974,52.68431,56.74633,48.62228
2411,2019-04-06,False,Voters,43.26601,47.70889,38.82314,52.19761,56.1485,48.24673
2412,2019-04-07,False,Adults,41.31673,44.65726,37.9762,53.24081,57.32516,49.15646
2413,2019-04-07,False,All polls,42.13869,46.82871,37.44868,52.79356,56.89945,48.68768
2414,2019-04-07,False,Voters,43.22304,47.68563,38.76044,52.28773,56.28812,48.28734
2415,2019-04-08,False,Adults,41.51352,44.71379,38.31326,52.87071,56.7775,48.96393
2416,2019-04-08,False,All polls,42.31174,47.02078,37.6027,52.45278,56.48332,48.42224
2417,2019-04-08,False,Voters,43.32839,47.8598,38.79698,52.14639,56.19646,48.09632
2418,2019-04-09,False,Adults,41.09583,44.30871,37.88295,53.26064,57.176,49.34527
2419,2019-04-09,False,All polls,41.98899,46.76454,37.21344,52.748,56.98871,48.5073
2420,2019-04-09,False,Voters,42.64828,47.35555,37.94102,52.77839,57.10221,48.45456
2421,2019-04-10,False,Adults,40.85019,44.15826,37.54212,53.38719,57.39854,49.37584
2422,2019-04-10,False,All polls,41.85086,46.74033,36.9614,52.79882,57.11103,48.48662
2423,2019-04-10,False,Voters,42.56272,47.32262,37.80282,52.90921,57.33867,48.47976
2424,2019-04-11,False,Adults,40.85019,44.15826,37.54212,53.38719,57.39854,49.37584
2425,2019-04-11,False,All polls,41.87629,46.76694,36.98565,52.80108,57.01388,48.58829
2426,2019-04-11,False,Voters,42.61239,47.34024,37.88454,52.89458,57.20177,48.58739
2427,2019-04-12,False,Adults,41.25759,44.9463,37.56888,53.01853,56.9843,49.05276
2428,2019-04-12,False,All polls,42.12738,47.00841,37.24635,52.58899,56.72481,48.45316
2429,2019-04-12,False,Voters,42.51073,47.25047,37.771,52.9668,57.26871,48.66489
2430,2019-04-13,False,Adults,41.25759,44.9463,37.56888,53.01853,56.9843,49.05276
2431,2019-04-13,False,All polls,42.12738,47.00841,37.24635,52.58899,56.72481,48.45316
2432,2019-04-13,False,Voters,42.51073,47.25047,37.771,52.9668,57.26871,48.66489
2433,2019-04-14,False,Adults,41.31856,45.02919,37.60793,53.04157,57.01071,49.07244
2434,2019-04-14,False,All polls,42.18553,47.09461,37.27644,52.59578,56.71346,48.47809
2435,2019-04-14,False,Voters,42.5415,47.28806,37.79494,52.95232,57.23298,48.67166
2436,2019-04-15,False,Adults,41.01833,45.42015,36.6165,52.92936,56.82567,49.03304
2437,2019-04-15,False,All polls,41.94808,47.00953,36.88663,52.33584,56.51873,48.15294
2438,2019-04-15,False,Voters,42.35459,47.30699,37.40219,52.54155,56.9201,48.163
2439,2019-04-16,False,Adults,41.11728,45.60681,36.62776,52.8999,56.7694,49.0304
2440,2019-04-16,False,All polls,42.11832,47.28672,36.94992,52.30096,56.44168,48.16025
2441,2019-04-16,False,Voters,42.57107,47.57671,37.56544,52.47728,56.83857,48.11598
2442,2019-04-17,False,Adults,40.56404,44.49705,36.63103,54.02172,58.69824,49.3452
2443,2019-04-17,False,All polls,41.95601,46.95418,36.95783,52.95944,57.48738,48.4315
2444,2019-04-17,False,Voters,42.84515,47.73114,37.95916,52.40409,56.45657,48.35161
2445,2019-04-18,False,Adults,40.60906,44.55207,36.66605,53.97884,58.74744,49.21024
2446,2019-04-18,False,All polls,41.95035,46.9063,36.9944,52.98346,57.4993,48.46762
2447,2019-04-18,False,Voters,42.85012,47.65814,38.04209,52.44035,56.4205,48.4602
2448,2019-04-19,False,Adults,40.19921,44.24897,36.14946,54.09414,58.81751,49.37077
2449,2019-04-19,False,All polls,41.58872,46.65086,36.52658,53.18339,57.73127,48.63551
2450,2019-04-19,False,Voters,42.80421,47.603,38.00542,52.52311,56.58899,48.45723
2451,2019-04-20,False,Adults,40.23711,44.281,36.19322,54.15499,58.88513,49.42485
2452,2019-04-20,False,All polls,41.59775,46.65585,36.53965,53.24843,57.80083,48.69603
2453,2019-04-20,False,Voters,42.77319,47.5458,38.00059,52.56753,56.64688,48.48818
2454,2019-04-21,False,Adults,40.23711,44.281,36.19322,54.15499,58.88513,49.42485
2455,2019-04-21,False,All polls,41.59775,46.65585,36.53965,53.24843,57.80083,48.69603
2456,2019-04-21,False,Voters,42.77319,47.5458,38.00059,52.56753,56.64688,48.48818
2457,2019-04-22,False,Adults,40.3757,44.4492,36.3022,54.18097,59.11222,49.24971
2458,2019-04-22,False,All polls,41.28224,46.21899,36.34549,53.68024,58.3864,48.97409
2459,2019-04-22,False,Voters,42.16531,46.93388,37.39674,53.18429,57.40351,48.96506
2460,2019-04-23,False,Adults,39.7673,43.84072,35.69387,54.77791,59.59405,49.96178
2461,2019-04-23,False,All polls,41.30463,46.41334,36.19593,53.51545,58.22252,48.80838
2462,2019-04-23,False,Voters,42.33819,47.20779,37.46858,52.99057,57.26005,48.72109
2463,2019-04-24,False,Adults,39.9197,43.66955,36.16985,54.22156,58.75283,49.69029
2464,2019-04-24,False,All polls,41.3476,46.25615,36.43904,53.22085,57.73046,48.71123
2465,2019-04-24,False,Voters,42.41169,47.25119,37.57219,52.87223,57.15015,48.59432
2466,2019-04-25,False,Adults,39.93294,43.71856,36.14732,54.25357,58.83769,49.66944
2467,2019-04-25,False,All polls,41.37328,46.40624,36.34031,53.22184,57.83348,48.6102
2468,2019-04-25,False,Voters,42.45556,47.39664,37.51448,52.86634,57.29367,48.439
2469,2019-04-26,False,Adults,39.76424,43.36759,36.16089,53.8444,58.13748,49.55133
2470,2019-04-26,False,All polls,41.14526,46.08527,36.20525,53.04348,57.41542,48.67154
2471,2019-04-26,False,Voters,42.52747,47.20716,37.84779,52.8409,56.97513,48.70668
2472,2019-04-27,False,Adults,39.81222,43.42283,36.2016,53.88261,58.17743,49.58779
2473,2019-04-27,False,All polls,41.1721,46.1083,36.2359,53.07822,57.45715,48.69929
2474,2019-04-27,False,Voters,42.49869,47.17398,37.82339,52.91497,57.06871,48.76122
2475,2019-04-28,False,Adults,39.81222,43.42283,36.2016,53.88261,58.17743,49.58779
2476,2019-04-28,False,All polls,41.1721,46.1083,36.2359,53.07822,57.45715,48.69929
2477,2019-04-28,False,Voters,42.49869,47.17398,37.82339,52.91497,57.06871,48.76122
2478,2019-04-29,False,Adults,39.95821,43.72097,36.19545,53.81079,58.24018,49.38139
